Población ocupada,,,,,,,,,
Sexo : Total,,,,,,,,,
,,,,,,,,,
Consulta de: Población ocupada   Por: Entidad Federativa y Periodo encuesta   Según: Nivel de ingresos,,,,,,,,,
,,Total,Hasta un salario mínimo,Más de 1 hasta 2 salarios mínimos,Más de 2 hasta 3 salarios mínimos,Más de 3 hasta 5 salarios mínimos,Más de 5 salarios mínimos,No recibe ingresos,No especificado
Baja California Sur,Cuarto trimestre del 2017,385839|1.93556605008288|7468.1686919793|,33361|6.36109018579146|2122.12329688189|,76011|4.56718967596152|3471.56654459511|,86299|3.85468373973871|3326.55352055711|,100753|4.65166215478499|4686.68917081052|,56263|5.5179850900695|3104.5839512258|,8129|13.1857399770429|1071.86880273381|,25023|9.84318111488044|2463.05921037653|
Baja California Sur,Tercer trimestre del 2017,378625|2.23973241797339|8480.18686755177|,34607|7.12091128782338|2464.33376937704|,69246|5.32625302643633|3688.2171706861|,86802|3.88774968619285|3374.64448260912|,86381|5.72912139035453|4948.87234820215|,63217|5.14846286186823|3254.70376738724|,5976|15.7179397927333|939.304082013742|,32396|8.90671350492674|2885.41890705607|
Baja California Sur,Segundo trimestre del 2017,379599|2.01033109816979|7631.19674534156|,37340|7.16997126695313|2677.2672710803|,68458|5.32406511254257|3644.7484947444|,85252|4.43672095530258|3782.39334881455|,92963|4.73107618220964|4398.15035126755|,59817|6.24067489591345|3732.98450248855|,7027|24.2870079344486|1706.6480475537|,28742|8.14407074763574|2340.76881428546|
Baja California Sur,Primer trimestre del 2017,377548|1.80544716279878|6816.42965420354|,35651|7.5019422038183|2674.51741508326|,73079|5.29271532619008|3867.86343322645|,84219|4.31468327294678|3633.78310564305|,95749|4.71609104732062|4515.61001689902|,54343|6.67503521342103|3627.41438602939|,5928|17.9221893772611|1062.42738628404|,28579|9.79351606820709|2798.8889571329|
Baja California Sur,Cuarto trimestre del 2016,377987|1.96603406745404|7431.3531905475|,37204|7.89843347959852|2938.53319174983|,61944|6.11764396496021|3789.51337765495|,83222|4.94661222934234|4116.66962950328|,90155|4.87703951678648|4396.89497635885|,68185|6.06098919541055|4132.68548289069|,5147|16.099800388514|828.656725996815|,32130|7.51738505596869|2415.33581848274|
Baja California Sur,Tercer trimestre del 2016,361787|2.2486879085442|8135.4605236848|,31125|7.14404586885914|2223.58427668241|,65780|6.58816583769847|4333.69548803805|,79330|4.53688157558124|3599.1081539086|,85887|4.48340483269993|3850.66190866099|,60693|6.74607140403043|4094.39311724819|,4908|16.0283962736298|786.673689109749|,34064|8.06989626871097|2748.9294649737|
Baja California Sur,Segundo trimestre del 2016,361645|2.1102057638287|7631.45363459832|,31278|7.65081486394206|2393.0218731438|,71104|5.60994527025866|3988.89548496472|,86033|4.93541536595453|4246.08590179166|,87513|5.12343896288135|4483.67513958635|,54531|5.92375634790701|3230.28357407717|,5444|14.2490385683418|775.71765966053|,25742|9.29357973699676|2392.35329589771|
Baja California Sur,Primer trimestre del 2016,358808|1.95743947337886|7023.44942564124|,32836|6.491554232373|2131.566747742|,71456|5.53608504730127|3955.86493139959|,87045|4.87904301180789|4246.96298962817|,81934|5.08405282886061|4165.56784479865|,56208|5.17424957456428|2908.34220087109|,7582|12.8204952859683|972.049952582119|,21747|8.34450274136801|1814.6790111653|
Baja California Sur,Cuarto trimestre del 2015,360104|2.30255998469054|8291.61060727002|,26571|7.69600270580192|2044.90487895863|,65662|6.61285092167333|4342.13017218915|,85911|4.90665689234654|4215.35800278383|,92953|3.95000621249794|3671.64927470321|,57635|5.21181706051635|3003.8307628286|,8893|11.9627626015395|1063.84847815491|,22479|8.44542064468242|1898.44610671816|
Baja California Sur,Tercer trimestre del 2015,359571|2.01088297408369|7230.55201874247|,34254|9.67125816971433|3312.79277345395|,65044|6.30488420302081|4100.94888101285|,82235|4.05794818883802|3337.05369309095|,93636|4.61520501170949|4321.4933647643|,52867|5.78276212344235|3057.17285180027|,8534|13.4319203622558|1146.28008371491|,23001|8.81912452743924|2028.4868325563|
Baja California Sur,Segundo trimestre del 2015,357555|2.02801078244843|7251.25395318348|,29968|9.34458063771153|2800.38392550939|,61894|6.11456622329761|3784.54961824782|,80624|4.04698717148549|3262.84293713846|,94266|4.8279984276518|4551.16099781024|,57273|5.58576636970877|3199.13597292331|,7994|12.4035947023056|991.54336050231|,25536|9.00036777682134|2298.3339154891|
Baja California Sur,Primer trimestre del 2015,352417|2.61246463218877|9206.76948282069|,27891|7.84715744096384|2188.65068185922|,70500|6.13915981907701|4328.10767244929|,80260|4.46038755635542|3579.90705273086|,87554|4.99524112119029|4373.53341124695|,56008|5.38464777134325|3015.83352377393|,8265|14.3731390986738|1187.93994650539|,21939|10.7627489633262|2361.23949506413|
Baja California Sur,Cuarto trimestre del 2014,346127|2.23502064937058|7736.00992304689|,27726|7.96290219382214|2207.79426225913|,64883|6.76817188291924|4391.39296279449|,82788|5.03608715660729|4169.27583521205|,85792|4.47788382365243|3841.66608998789|,55093|6.72172663631858|3703.200855747|,7278|14.7675423522466|1074.78173239651|,22567|10.3223662748663|2329.44839724907|
Baja California Sur,Tercer trimestre del 2014,340698|2.49112667682959|8487.21876542488|,31147|9.11019716597742|2837.55311128699|,71441|6.54370504097248|4674.88831832115|,86969|5.22941108027518|4547.96652240452|,77406|5.22919849021468|4047.71338333558|,42477|5.62836406862559|2390.76020543009|,7447|13.8746286479453|1033.24359541249|,23811|8.94411569624296|2129.68338843241|
Baja California Sur,Segundo trimestre del 2014,342325|2.77278948254769|9491.95159613139|,33021|7.83181660901822|2586.14416246391|,72783|6.87171101071937|5001.43742493188|,78365|5.3297768118081|4176.67959857341|,80450|4.68947971695031|3772.68643228653|,46776|6.37864775232667|2983.67627262833|,7338|12.0311922726234|882.848888965107|,23592|12.6155008551195|2976.24896173979|
Baja California Sur,Primer trimestre del 2014,342311|3.12554849282077|10699.0963012597|,35068|10.7389407504942|3765.93174238332|,68501|6.94344385024359|4756.32847185536|,76231|6.31255462145934|4812.12351348467|,80367|4.99423535812243|4013.71713026226|,51880|5.94973741108363|3086.72376887019|,8126|15.7421816306501|1279.20967930662|,22138|12.9449185038085|2865.74605837314|
Baja California Sur,Cuarto trimestre del 2013,337459|2.97481022094912|10038.7648235127|,27680|8.36092679352504|2314.30453644773|,58586|7.21489544397703|4226.91864480838|,74026|5.2129380289853|3858.92950533666|,84139|5.23144633574328|4401.68663243104|,61444|5.47669377228063|3365.09972144011|,8559|13.4744174965896|1153.2753935331|,23025|8.35620012250996|1924.01507820792|
Baja California Sur,Tercer trimestre del 2013,332065|2.85651662864955|9485.49194292513|,27674|10.0505586149865|2781.39159111135|,62620|6.91538706705084|4330.41538138724|,64674|6.02226328423789|3894.83855644801|,82231|4.92001334149733|4045.77617084667|,61813|5.02045870464404|3103.29613910162|,8779|16.4753119711768|1446.36763794961|,24274|10.0196488055582|2432.1695510612|
Baja California Sur,Segundo trimestre del 2013,335088|2.06815282879092|6930.13195093893|,28901|8.01560972034275|2316.59136527626|,61055|6.26370442346609|3824.30473574722|,65961|4.5882029443948|3026.42454415225|,84727|4.79685364229359|4064.23018550609|,60927|5.21754217196628|3178.89191911389|,10688|13.5524395696449|1448.48474120365|,22829|8.94303474739142|2041.60540248199|
Baja California Sur,Primer trimestre del 2013,324995|2.89212762810842|9399.27018497095|,29763|9.09022594444521|2705.52394784523|,59155|5.51574150142471|3262.83688516778|,69246|5.23181582292621|3622.82318474348|,79387|5.56786927528826|4420.16438157309|,57756|5.33866793474298|3083.40105239016|,7891|15.0018003509911|1183.79206569671|,21797|7.2184152103287|1573.39796339535|
Baja California Sur,Cuarto trimestre del 2012,324608|5.32369523219128|17281.1406193115|,27417|6.28360210760372|1722.77518984171|,57128|5.402316375056|3086.23529874199|,74124|5.83057137001232|4321.85272230793|,71285|5.53489811263215|3945.55211958983|,64441|19.4430084208352|12529.2690564704|,8516|13.5936784334594|1157.6376553934|,21697|12.5036650754609|2712.92021142276|
Baja California Sur,Tercer trimestre del 2012,324292|4.81723017489497|15621.8920787704|,26152|7.02150078404356|1836.26288504307|,61213|5.92445225757398|3626.53496042876|,68612|4.95012519366563|3396.37989787786|,74493|5.62688649938045|4191.63655998348|,67510|14.3839647048308|9710.61457223128|,7942|14.4260099329628|1145.7137088759|,18370|11.6210910847216|2134.79443226336|
Baja California Sur,Segundo trimestre del 2012,319144|4.72682961726923|15085.3931137377|,26567|7.85629885185636|2087.18291597268|,59560|6.57841652090807|3918.10487985285|,70367|5.6156094820513|3951.53592423504|,72517|4.91189631198577|3561.95984856272|,64999|14.724842549176|9571.00040853894|,7873|11.2746048972091|887.649643557271|,17261|11.4288339952384|1972.7310359181|
Baja California Sur,Primer trimestre del 2012,317630|4.80490272548644|15261.8125269626|,28933|7.67073577562772|2219.37398196237|,62811|5.84967044952494|3674.23650605111|,71414|5.30940696399823|3791.6598892697|,72890|5.02686509207449|3664.08196561309|,59719|13.7271766870454|8197.73264573665|,8199|15.9048595671328|1304.03943590922|,13664|13.0937574247133|1789.13101451282|
Baja California Sur,Cuarto trimestre del 2011,323554|6.16579512282836|19949.6767517161|,29623|8.46143739968373|2506.53160090831|,61570|7.48748118617595|4610.04216632853|,71493|6.85516333494304|4900.96192305083|,73917|6.44685805161368|4765.32406601129|,62837|15.1807183007431|9539.10795863791|,9177|14.0000423310064|1284.78388471646|,14937|15.0127141398581|2242.44911107061|
Baja California Sur,Tercer trimestre del 2011,302983|4.98292996281707|15097.4306892421|,25936|7.56702826380239|1962.58445049979|,60283|6.21442500438271|3746.24182539203|,65407|6.24287096724793|4083.27461354786|,70320|6.72594724959949|4729.68610591836|,53574|8.90698421054448|4771.8277209571|,8699|15.2122284255662|1323.31175074001|,18764|15.1431957740081|2841.46925503488|
Baja California Sur,Segundo trimestre del 2011,297950|4.67458966404997|13927.9399040369|,24862|7.71219800106721|1917.40666702533|,50650|5.89802551115428|2987.34992139964|,69632|6.15786241463099|4287.84275655585|,72810|5.87307134091119|4276.18324331744|,56329|12.0703295836946|6799.09595119931|,8975|14.5589079899165|1306.661992095|,14692|14.3215356596117|2104.12001911015|
Baja California Sur,Primer trimestre del 2011,292326|4.99601795692263|14604.6594527536|,25341|9.93406508381486|2517.39143288952|,51528|6.90797654083487|3559.54215196139|,66468|6.46869765078931|4299.61395452664|,68398|5.33173291304646|3646.79867786552|,54805|11.5676931304564|6339.67422014662|,9648|17.9991216614572|1736.55525789739|,16138|11.6863013289399|1885.93530846432|
Baja California Sur,Cuarto trimestre del 2010,290950|3.98968404010659|11607.9857146901|,23532|8.41722140530121|1980.74054109548|,49263|5.82935209678284|2871.71372343813|,64710|4.87511822308867|3154.68900216068|,71357|5.27026508752606|3760.70305850597|,52813|8.55369288950626|4517.46182573494|,11406|19.3954091087328|2212.24036294206|,17869|20.6504040044491|3690.02069155501|
Baja California Sur,Tercer trimestre del 2010,288955|5.1170028718254|14785.8356482831|,27836|7.87235930032328|2191.34993483799|,48476|6.60741356598401|3203.00980024641|,68259|7.35467763877022|5020.22940944817|,70727|5.86626185031751|4149.03101887406|,50325|11.548420464395|5811.74259870679|,10196|14.2909581513959|1457.10609311632|,13136|10.9588384075914|1439.55301322121|
Baja California Sur,Segundo trimestre del 2010,290910|4.84396271104201|14091.5719226923|,22590|8.9942917244304|2031.81050054883|,52350|4.42749401938504|2317.79311914807|,70320|6.75309333470587|4748.77523296517|,67373|5.25570291342242|3540.92472386009|,55235|14.6154160555242|8072.82505826877|,8695|12.9422892393945|1125.33204936535|,14347|13.4976634570495|1936.50977618289|
Baja California Sur,Primer trimestre del 2010,280613|4.47849187295065|12567.230399443|,26921|7.78205166241781|2095.0061280395|,51829|5.90659124397225|3061.32717583838|,61865|6.73433533528706|4166.19655517534|,68966|4.60989976437813|3179.26347150102|,53412|17.1874020912675|9180.13520498779|,7079|16.2554732140451|1150.72494882225|,10541|14.0855758087868|1484.76054600422|
Baja California Sur,Cuarto trimestre del 2009,275404|2.44382834475123|6730.40101457867|,27688|11.2430497629936|3112.97561837766|,46533|7.09810305016461|3302.9602923331|,52863|5.36738204908317|2837.35917260683|,70863|5.90298180381156|4183.02999563499|,54983|8.05279056248705|4427.66583497225|,9321|16.1097309468599|1501.58802155682|,13153|13.6861426435741|1800.1383419093|
Baja California Sur,Tercer trimestre del 2009,272180|3.74459880252275|10192.0490207064|,20515|10.9719618336677|2250.89797017692|,41721|6.81186505402895|2841.97821919142|,52047|4.77850311985979|2487.06751879342|,78162|5.67873701216135|4438.61442344555|,57761|6.33380077707309|3658.46666684519|,9228|14.4896707316483|1337.10681511651|,12746|13.6532470618834|1740.24287050766|
Baja California Sur,Segundo trimestre del 2009,279762|3.59245951570668|10050.3365903313|,17736|10.3246765986744|1831.18464154089|,41631|5.23858726136407|2180.87626277848|,54618|5.83563876560416|3187.30918099768|,85179|5.12961761199387|4369.35698572026|,57755|9.14174186233135|5279.81301258947|,7847|17.5042978158641|1373.56224961086|,14996|13.915434749142|2086.75859498133|
Baja California Sur,Primer trimestre del 2009,282631|3.21001934214808|9072.50976690655|,15525|8.919832905154|1384.80405852516|,43221|8.71449397075056|3766.4914390981|,50803|5.64191649657195|2866.26283775345|,87023|7.45420387533257|6486.87183843066|,64227|7.29866849131424|4687.7158119164|,7927|18.4787750194702|1464.8124957934|,13905|11.1568458171381|1551.35941087306|
Baja California Sur,Cuarto trimestre del 2008,285057|3.39936850542674|9690.13788051429|,15178|12.275205628922|1863.13071035778|,40408|8.71703685950776|3522.3802541899|,53045|5.97689912999465|3170.44614350566|,74516|5.65860781538614|4216.56819971314|,79314|7.01038519221319|5560.21691135197|,9344|15.3850629480196|1437.58028186295|,13252|10.2230026345225|1354.75230912692|
Baja California Sur,Tercer trimestre del 2008,285682|3.60962733531502|10312.0555640747|,13370|8.87722460259122|1186.88492936645|,40798|7.18292012424113|2930.4877522879|,56989|6.31983882015108|3601.6129452159|,79273|6.23072363175357|4939.28154460001|,78338|7.11492693506326|5573.69146238985|,8056|20.7437210154917|1671.11416500801|,8858|16.6878009718336|1478.20541008502|
Baja California Sur,Segundo trimestre del 2008,282979|3.14792935161813|8907.97899991546|,14249|8.71037205541367|1241.14091417589|,41232|8.37695014539716|3453.98408395016|,51458|6.39448510320827|3290.47414440891|,79921|5.28225183165758|4221.62848637905|,81750|8.54963636637512|6989.32772951166|,8085|14.4022490915714|1164.42183905355|,6284|10.4258538456538|655.160655660887|
Baja California Sur,Primer trimestre del 2008,277959|3.21967162504477|8949.36705225819|,12720|9.98420884130866|1269.99136461446|,41828|6.36706494204544|2663.21592395877|,54363|6.93159770726985|3768.22446160311|,84046|4.95629242019437|4165.56552747656|,71191|8.90062964763009|6336.44725244434|,6983|19.2188554889711|1342.05267879485|,6828|13.978739958725|954.468364381746|
Baja California Sur,Cuarto trimestre del 2007,276419|2.69170884047395|7440.3946597497|,11586|10.2806120139952|1191.11170794148|,40897|7.40875798934903|3029.95975490407|,54654|4.36500796082774|2385.6514509108|,74324|5.46701810629794|4063.30653732488|,79980|7.07372812074897|5657.56775097503|,6621|14.9664902515508|990.931319555179|,8357|12.0642203907448|1008.20689805454|
Baja California Sur,Tercer trimestre del 2007,267288|3.00664267982935|8036.39508606227|,11973|11.5080610612287|1377.86015086091|,40377|7.61262351202062|3073.74899544857|,47924|6.76785140332502|3243.42510652948|,72444|4.03149242818237|2920.57437467244|,79971|7.69321486412456|6152.34085898905|,7202|16.7169247297111|1203.9529190338|,7397|10.8770695426919|804.576834072918|
Baja California Sur,Segundo trimestre del 2007,254507|3.20251833160696|8150.63333022294|,9503|10.5766048416898|1005.09475810579|,38042|5.94689178686155|2262.31657355787|,55894|5.52281664685496|3086.92313659311|,67525|4.97655937368347|3360.42171707976|,66332|7.67602891026802|5091.66349675898|,6007|16.8306315459494|1011.01603696518|,11204|14.0397601489073|1573.01472708357|
Baja California Sur,Primer trimestre del 2007,254161|2.7205116802558|6914.47969165494|,12395|11.0746366207796|1372.70120914563|,44490|8.16151237468065|3631.05685549542|,52242|6.23977873007114|3259.78520416376|,64565|5.07695061911538|3277.93316723185|,63655|9.08444081038008|5782.70079784744|,6898|12.2075361112125|842.075840951437|,9916|10.5967988553625|1050.77857449774|
Baja California Sur,Cuarto trimestre del 2006,254461|3.849689090058|9795.9573554525|,7480|14.6535827463896|1096.08798942994|,32594|6.80857072849358|2219.1855432452|,63484|6.94739006114988|4410.48110642039|,69299|6.7000445779041|4643.06389204177|,68587|8.54673256886706|5861.94746700885|,6313|13.8431588814297|873.91862018466|,6704|11.3295595249108|759.533670550018|
Baja California Sur,Tercer trimestre del 2006,242217|3.27453206434261|7931.47333028875|,7359|14.3827792761941|1058.42872693513|,33290|11.4959876847369|3827.01430024892|,59661|6.02219049080651|3592.89906872007|,63494|5.07645971282225|3223.24733005936|,62803|7.75653946459123|4871.33947994723|,5408|12.8886441733692|697.017876895809|,10202|14.2207178048561|1450.79763045142|
Baja California Sur,Segundo trimestre del 2006,242899|2.86155919213797|6950.6986621112|,9802|12.5307651063466|1228.2655957241|,31073|5.22807204907783|1624.51882780995|,63573|5.4978805653215|3495.16761179184|,61562|4.3845327508766|2699.20605209465|,62939|9.58608508112318|6033.38608920812|,5423|15.5337408001505|842.39476359216|,8527|18.9858902810568|1618.92686426572|
Baja California Sur,Primer trimestre del 2006,240132|3.22438328069778|7742.7760596052|,12703|22.4581617783125|2852.86029069903|,36272|6.69180889775569|2427.25292339394|,64079|5.207795223891|3337.10310151711|,63037|4.90866890476127|3094.27761749436|,51946|9.37292996616185|4868.86220022244|,6191|13.701256322212|848.244778908142|,5904|15.1909825768606|896.875611337851|
Baja California Sur,Cuarto trimestre del 2005,242147|3.33477520512804|8075.05811596139|,12098|9.14732127410178|1106.64292774083|,39130|8.27441651864777|3237.77918374687|,52299|6.03737502426024|3157.48676393786|,71720|5.32646306736911|3820.13931191712|,53174|10.3660842543478|5512.06164140692|,6293|16.7316641742117|1052.92362648315|,7433|13.2338223958942|983.670018686813|
Baja California Sur,Tercer trimestre del 2005,231980|3.57638672740824|8296.50193024163|,12627|10.9504404660793|1382.71211765183|,35878|6.43982985504554|2310.48215539324|,53874|6.97182706238262|3756.00211158801|,67156|4.68652932754234|3147.28563520433|,48892|9.5278678033498|4658.36512641378|,6494|14.2562494301539|925.800837994192|,7059|14.0201310631088|989.681051744853|
Baja California Sur,Segundo trimestre del 2005,229425|3.90993485946511|8970.36805132783|,11781|12.2922242857992|1448.14694311001|,44365|9.05682316120791|4018.05959546989|,47832|8.64364995345827|4134.43064573816|,62700|5.48539230170602|3439.34097316968|,47114|9.42166166049131|4438.92167472388|,6614|13.776302248697|911.164630728821|,9019|12.970041312717|1169.76802599395|
Baja California Sur,Primer trimestre del 2005,224462|2.76616614053087|6208.9918423584|,13259|8.52788818557208|1130.712694525|,41743|9.10650431319296|3801.32809545614|,47345|7.60391696187311|3600.07448559882|,59236|5.0353807077278|2982.75811602964|,45429|9.04711487196099|4110.01381518316|,6889|14.4199977461039|993.393644729096|,10561|11.0228169574088|1164.11969887194|
Campeche,Primer trimestre del 2020,435961|1.73212589844325|7551.39338811218|,135953|3.79944725957901|5165.46253281544|,145048|2.96913510378627|4306.6710853399|,61952|4.10503756390398|2543.1528715898|,29501|5.43314704469952|1602.8327096568|,16199|6.82025758416305|1104.81352605857|,35601|8.52912909741041|3036.45524996908|,11707|10.4772634053818|1226.57322686805|
Campeche,Cuarto trimestre del 2019,433900|2.01386530649245|8738.16156487074|,116310|4.62026747099893|5373.83309551886|,139004|3.34325080160387|4647.25234426145|,71381|4.20345272712498|3000.46659114908|,41766|5.50817020723071|2300.54236875198|,20606|8.61991126602851|1776.21891547784|,31533|10.494254889934|3309.15339444289|,13300|16.9120266667901|2249.29954668309|
Campeche,Tercer trimestre del 2019,430595|1.90913993107453|8220.66108621038|,111387|5.19417118960548|5785.63146296585|,145430|3.68947746293672|5365.60707434887|,70004|4.86967464602555|3408.96703920373|,37905|5.20512477928895|1973.00254758948|,23640|8.66859577800462|2049.25604192029|,31925|8.60356101461726|2746.68685391656|,10304|14.1098553877507|1453.87949915383|
Campeche,Segundo trimestre del 2019,424296|1.89783692844367|8052.44617390935|,118648|4.57523489854374|5428.42470242418|,135153|3.71554591399692|5021.67176914426|,65006|4.11443829391435|2674.63175734196|,40027|6.04885977277049|2421.17710124684|,23070|10.400662165213|2399.43276151465|,31237|8.18612773595692|2557.10072088086|,11155|13.7575452184503|1534.65416911813|
Campeche,Primer trimestre del 2019,414441|1.96398166175149|8139.54523877951|,113335|5.73864500522032|6503.89331666645|,134319|3.25937768679231|4377.96351512256|,71321|4.67203301426545|3332.14066610426|,38938|5.14765413072011|2004.3935654198|,19804|10.6817500218609|2115.41377432933|,31866|7.31584673588498|2331.26772085711|,4858|15.9006615435947|772.454137787829|
Campeche,Cuarto trimestre del 2018,418566|1.9629467106836|8216.22752903994|,102382|5.41842390989258|5547.49076742622|,126171|3.27090819500905|4126.93757872487|,64593|3.91441432523544|2528.43764509933|,56707|5.02095123207078|2847.23081517038|,25346|8.96920470759072|2273.33462518594|,33133|8.03992720482754|2663.86908077551|,10234|13.3982217927969|1371.17401827484|
Campeche,Tercer trimestre del 2018,414696|2.03675604733845|8446.34585807066|,103282|4.89943272838107|5060.23211052654|,122564|3.68502239531754|4516.510848597|,65295|4.38787586501363|2865.06354606065|,55289|4.30478251609821|2380.07120532554|,26564|8.03959717224008|2135.63859283386|,34188|8.96756477756|3065.83104615221|,7514|13.496739952347|1014.14504001935|
Campeche,Segundo trimestre del 2018,410161|1.95904381481532|8035.23370128467|,103225|5.91973004464471|6110.64133858451|,122702|3.45969363650985|4245.11328587032|,63431|4.74649399373215|3010.74860516424|,53897|4.08598122105067|2202.22129870968|,26418|8.32496965642778|2199.29048383509|,33353|9.78591753603192|3263.89707579273|,7135|14.5079450893723|1035.14188212671|
Campeche,Primer trimestre del 2018,402783|1.93427305102284|7790.92302310134|,92445|5.81560603524695|5376.23699928404|,123661|3.20392107211757|3962.0008369913|,66642|4.15526854117907|2769.15406121256|,54874|5.00261962577452|2745.13749344751|,23461|8.33533465359486|1955.55286307989|,32515|9.98900765057611|3247.92583758482|,9185|14.5985222690558|1340.87427041277|
Campeche,Cuarto trimestre del 2017,404051|1.93673437091974|7825.39459304493|,87079|5.32328593425923|4635.46415869359|,116907|3.75731252613894|4392.56135493325|,74870|3.79391507914685|2840.50421975725|,55645|4.97760669697664|2769.78924653265|,24306|7.96917156658944|1936.98684097523|,32323|9.70492050356899|3136.9214543686|,12921|15.8920320111421|2053.40945615968|
Campeche,Tercer trimestre del 2017,401016|1.98774018617208|7971.15618497982|,84953|5.85174381232997|4971.23192088868|,112693|4.30504358216975|4851.48276405456|,79529|4.05433933815832|3224.37553224393|,57326|4.51382304201914|2587.59419706789|,24388|7.82690063182689|1908.82452608994|,30068|8.42010605747104|2531.75748936039|,12059|13.8312271450272|1667.90768141883|
Campeche,Segundo trimestre del 2017,400221|1.75984910327807|7043.28567963054|,85981|4.46920449585089|3842.66671757756|,113146|4.32028859289903|4888.23373132154|,79982|3.70864393890118|2966.24759521194|,55792|4.31151984018916|2405.48314923834|,24203|7.03627263636158|1702.98906617859|,36015|8.63293276938385|3109.1507368936|,5102|19.4423210434697|991.947219637822|
Campeche,Primer trimestre del 2017,395726|1.70766552298803|6757.6764674996|,76204|5.27836511880628|4022.32535513514|,114482|3.63600456393783|4162.5707448873|,81422|3.86796194377027|3149.37197385663|,61276|4.45467122610736|2729.64434050954|,25473|6.5713968115506|1673.93190980628|,28727|9.27610292821204|2664.74608818747|,8142|13.4810423439347|1097.62646764316|
Campeche,Cuarto trimestre del 2016,397386|1.89176085748492|7517.59280112502|,68501|5.57893279859073|3821.62475636263|,117127|3.5913618289879|4206.45436943866|,83716|4.090694441017|3424.56575824179|,59540|4.67244979582997|2781.97660843716|,30627|6.21855205501771|1904.55593789028|,28894|9.08577431728965|2625.24363123767|,8981|11.6444911755585|1045.79175247691|
Campeche,Tercer trimestre del 2016,396343|1.91276017036921|7581.09104204645|,77190|5.05571851067951|3902.50911839351|,110310|3.44358749018394|3798.6213604219|,77589|4.07392292729046|3160.9160600554|,60562|5.06871773751132|3069.71683619161|,32382|6.33211477975921|2050.46540798163|,29174|9.56112584844975|2789.36285502673|,9136|12.9337328436591|1181.62583259669|
Campeche,Segundo trimestre del 2016,393517|1.74777004229526|6877.77223733904|,78523|5.00706163157712|3931.6950049633|,113142|3.27410887794655|3704.39226668629|,75918|4.36011512619061|3310.11220150139|,55230|4.68533572767661|2587.71092239579|,35484|6.0814703432081|2157.94893658396|,28660|8.62969299452682|2473.27001223139|,6560|18.2920388484484|1199.95774845822|
Campeche,Primer trimestre del 2016,396803|1.5604953877542|6192.0925134703|,71980|5.42258439681387|3903.17624882662|,107115|3.48200961226239|3729.75459617486|,75954|4.33900112701435|3295.64491601248|,59644|4.54278376526068|2709.49794895208|,36371|6.19497773985062|2253.17535376107|,34469|8.59033558391723|2961.00277242043|,11270|13.3680870706304|1506.58341286004|
Campeche,Cuarto trimestre del 2015,399547|1.6869365810805|6740.10450160972|,68990|6.05205763712074|4175.3145638496|,107970|3.43456473739606|3708.29954696653|,79541|4.04491531760906|3217.36609277942|,65609|4.46558816022998|2929.82773604529|,35975|7.02812046081485|2528.36633577814|,34010|9.36245373799948|3184.17051629362|,7452|16.2792483281715|1213.12958541534|
Campeche,Tercer trimestre del 2015,393732|1.4344295211625|5647.80804226352|,72365|5.50814726811823|3985.97077057376|,103424|3.77407355128273|3903.29782967865|,75351|4.39250806656199|3309.79875323512|,64491|4.20037637761966|2708.8647296907|,39590|5.79035187833477|2292.40030863273|,31873|8.57102949585459|2731.84423121373|,6638|15.942396706932|1058.25629340615|
Campeche,Segundo trimestre del 2015,397734|1.69603875219089|6745.72277063893|,70092|5.98029428466377|4191.70787000653|,102935|3.44646971175809|3547.62359779819|,77009|4.18247614020442|3220.88305081002|,64458|4.28725993644389|2763.482009833|,39700|5.51722483062042|2190.3382577563|,34825|8.63174186416314|3006.00410419481|,8715|13.4881172077772|1175.48941465778|
Campeche,Primer trimestre del 2015,387522|1.66690002946819|6459.60433219571|,66446|5.72171513722887|3801.8508400831|,95437|3.78314030260828|3610.51561060026|,67617|4.04540139945052|2735.37906426646|,71248|3.72408842978029|2653.33852444986|,46604|5.37458348837459|2504.77088892209|,33747|9.07103839606076|3061.20332751862|,6423|18.4385409592924|1184.30748581535|
Campeche,Cuarto trimestre del 2014,390170|1.59452076476918|6221.34166789991|,67160|6.02178025079845|4044.22761643624|,89492|3.90585059654617|3495.4238158611|,75962|3.91221320706204|2971.79539634846|,70110|4.34680737739868|3047.54665229422|,46945|5.54104413579739|2601.24316955008|,34321|8.45551449071796|2902.01712835931|,6180|13.5965971073793|840.269701236043|
Campeche,Tercer trimestre del 2014,387227|1.81664030486882|7034.52175333439|,66947|6.38388844436734|4273.82179685061|,90887|4.07174805747091|3700.68965699358|,75618|3.88314348945937|2936.35544385938|,67675|4.10467802973482|2777.84085662304|,47575|5.73251412729581|2727.24359606098|,32405|8.56261117210114|2774.71415031937|,6120|16.6075400096357|1016.38144858971|
Campeche,Segundo trimestre del 2014,387548|1.61130854982581|6244.59405867895|,66435|5.62311482497616|3735.71633397291|,92346|3.63716298782898|3358.77453274055|,80203|3.79581684635226|3044.3589852799|,62334|4.23885185458319|2642.24591503589|,48898|5.2287457808143|2556.75211190258|,32497|7.97542631347718|2591.77428909068|,4835|22.3370290822871|1079.99535612858|
