"","code","year","cont","HDI","h"
"527","BLR",2010,"Europe",0.792,1.0204081632653
"528","BLR",2011,"Europe",0.798,0.757575757575757
"529","BLR",2012,"Europe",0.803,0.626566416040109
"530","BLR",2013,"Europe",0.808,0.622665006226653
"531","BLR",2014,"Europe",0.811,0.371287128712861
"532","BLR",2015,"Europe",0.811,0
"533","BLR",2016,"Europe",0.812,0.123304562268811
"534","BLR",2017,"Europe",0.815,0.369458128078803
"535","BLR",2018,"Europe",0.817,0.245398773006134
"536","BLZ",1990,"Americas",0.613,NA
"537","BLZ",1991,"Americas",0.618,0.815660685154973
"538","BLZ",1992,"Americas",0.624,0.970873786407767
"539","BLZ",1993,"Americas",0.627,0.480769230769229
"540","BLZ",1994,"Americas",0.627,0
"541","BLZ",1995,"Americas",0.627,0
"542","BLZ",1996,"Americas",0.627,0
"543","BLZ",1997,"Americas",0.63,0.478468899521522
"544","BLZ",1998,"Americas",0.631,0.158730158730158
"545","BLZ",1999,"Americas",0.636,0.792393026941363
"546","BLZ",2000,"Americas",0.643,1.10062893081762
"547","BLZ",2001,"Americas",0.647,0.622083981337473
"548","BLZ",2002,"Americas",0.655,1.23647604327666
"549","BLZ",2003,"Americas",0.663,1.22137404580154
"550","BLZ",2004,"Americas",0.668,0.75414781297134
"551","BLZ",2005,"Americas",0.666,-0.299401197604787
"552","BLZ",2006,"Americas",0.676,1.5015015015015
"553","BLZ",2007,"Americas",0.678,0.295857988165671
"554","BLZ",2008,"Americas",0.683,0.737463126843663
"555","BLZ",2009,"Americas",0.688,0.732064421669087
"556","BLZ",2010,"Americas",0.693,0.726744186046502
"557","BLZ",2011,"Americas",0.699,0.865800865800859
"558","BLZ",2012,"Americas",0.706,1.00143061516451
"559","BLZ",2013,"Americas",0.707,0.141643059490093
"560","BLZ",2014,"Americas",0.71,0.424328147100428
"561","BLZ",2015,"Americas",0.715,0.704225352112675
"562","BLZ",2016,"Americas",0.722,0.979020979020984
"563","BLZ",2017,"Americas",0.719,-0.415512465373957
"564","BLZ",2018,"Americas",0.72,0.139082058414464
"565","BOL",1990,"Americas",0.54,NA
"566","BOL",1991,"Americas",0.549,1.66666666666666
"567","BOL",1992,"Americas",0.555,1.09289617486339
"568","BOL",1993,"Americas",0.562,1.26126126126127
"569","BOL",1994,"Americas",0.57,1.42348754448396
"570","BOL",1995,"Americas",0.578,1.40350877192983
"571","BOL",1996,"Americas",0.585,1.21107266435987
"572","BOL",1997,"Americas",0.587,0.341880341880341
"573","BOL",1998,"Americas",0.599,2.0442930153322
"574","BOL",1999,"Americas",0.608,1.5025041736227
"575","BOL",2000,"Americas",0.616,1.3157894736842
"576","BOL",2001,"Americas",0.619,0.487012987012991
"577","BOL",2002,"Americas",0.625,0.969305331179315
"578","BOL",2003,"Americas",0.629,0.639999999999996
"579","BOL",2004,"Americas",0.63,0.158982511923678
"580","BOL",2005,"Americas",0.632,0.317460317460316
"581","BOL",2006,"Americas",0.638,0.9493670886076
"582","BOL",2007,"Americas",0.638,0
"583","BOL",2008,"Americas",0.647,1.41065830721003
"584","BOL",2009,"Americas",0.651,0.61823802163834
"585","BOL",2010,"Americas",0.656,0.768049155145922
"586","BOL",2011,"Americas",0.66,0.609756097560976
"587","BOL",2012,"Americas",0.663,0.454545454545463
"588","BOL",2013,"Americas",0.673,1.50829562594268
"589","BOL",2014,"Americas",0.678,0.742942050520057
"590","BOL",2015,"Americas",0.685,1.03244837758112
"591","BOL",2016,"Americas",0.692,1.02189781021895
"592","BOL",2017,"Americas",0.7,1.15606936416186
"593","BOL",2018,"Americas",0.703,0.428571428571423
"594","BRA",1990,"Americas",0.613,NA
"595","BRA",1991,"Americas",0.62,1.14192495921697
"596","BRA",1992,"Americas",0.626,0.967741935483879
"597","BRA",1993,"Americas",0.634,1.27795527156549
"598","BRA",1994,"Americas",0.642,1.26182965299684
"599","BRA",1995,"Americas",0.651,1.4018691588785
"600","BRA",1996,"Americas",0.657,0.921658986175111
"601","BRA",1997,"Americas",0.664,1.06544901065448
"602","BRA",1998,"Americas",0.67,0.903614457831337
"603","BRA",1999,"Americas",0.675,0.746268656716409
"604","BRA",2000,"Americas",0.684,1.33333333333334
"605","BRA",2001,"Americas",0.691,1.02339181286548
"606","BRA",2002,"Americas",0.698,1.01302460202606
"607","BRA",2003,"Americas",0.694,-0.573065902578795
"608","BRA",2004,"Americas",0.697,0.432276657060515
"609","BRA",2005,"Americas",0.7,0.430416068866579
"610","BRA",2006,"Americas",0.701,0.142857142857133
"611","BRA",2007,"Americas",0.705,0.570613409415133
"612","BRA",2008,"Americas",0.716,1.56028368794325
"613","BRA",2009,"Americas",0.718,0.27932960893855
"614","BRA",2010,"Americas",0.726,1.11420612813371
"615","BRA",2011,"Americas",0.73,0.550964187327829
"616","BRA",2012,"Americas",0.734,0.54794520547945
"617","BRA",2013,"Americas",0.752,2.45231607629428
"618","BRA",2014,"Americas",0.755,0.39893617021276
"619","BRA",2015,"Americas",0.755,0
"620","BRA",2016,"Americas",0.757,0.264900662251666
"621","BRA",2017,"Americas",0.76,0.396301188903569
"622","BRA",2018,"Americas",0.761,0.131578947368416
"623","BRB",1990,"Americas",0.732,NA
"624","BRB",1991,"Americas",0.733,0.136612021857929
"625","BRB",1992,"Americas",0.733,0
"626","BRB",1993,"Americas",0.737,0.545702592087305
"627","BRB",1994,"Americas",0.743,0.814111261872452
"628","BRB",1995,"Americas",0.747,0.538358008075379
"629","BRB",1996,"Americas",0.751,0.535475234270422
"630","BRB",1997,"Americas",0.757,0.798934753661795
"631","BRB",1998,"Americas",0.756,-0.132100396301194
"632","BRB",1999,"Americas",0.764,1.05820105820107
"633","BRB",2000,"Americas",0.771,0.916230366492155
"634","BRB",2001,"Americas",0.77,-0.129701686121919
"635","BRB",2002,"Americas",0.774,0.51948051948052
"636","BRB",2003,"Americas",0.778,0.516795865633068
"637","BRB",2004,"Americas",0.782,0.514138817480725
"638","BRB",2005,"Americas",0.786,0.511508951406658
"639","BRB",2006,"Americas",0.791,0.63613231552162
"640","BRB",2007,"Americas",0.796,0.63211125158027
"641","BRB",2008,"Americas",0.799,0.376884422110546
"642","BRB",2009,"Americas",0.801,0.250312891113902
"643","BRB",2010,"Americas",0.799,-0.249687890137329
"644","BRB",2011,"Americas",0.802,0.375469336670831
"645","BRB",2012,"Americas",0.811,1.12219451371571
"646","BRB",2013,"Americas",0.812,0.123304562268811
"647","BRB",2014,"Americas",0.812,0
"648","BRB",2015,"Americas",0.812,0
"649","BRB",2016,"Americas",0.814,0.246305418719195
"650","BRB",2017,"Americas",0.813,-0.122850122850127
"651","BRB",2018,"Americas",0.813,0
"652","BRN",1990,"Asia",0.768,NA
"653","BRN",1991,"Asia",0.773,0.651041666666674
"654","BRN",1992,"Asia",0.778,0.646830530401044
"655","BRN",1993,"Asia",0.783,0.642673521850901
"656","BRN",1994,"Asia",0.788,0.638569604086836
"657","BRN",1995,"Asia",0.791,0.380710659898487
"658","BRN",1996,"Asia",0.794,0.379266750948171
"659","BRN",1997,"Asia",0.797,0.377833753148615
"660","BRN",1998,"Asia",0.798,0.125470514429105
"661","BRN",1999,"Asia",0.804,0.751879699248126
"662","BRN",2000,"Asia",0.805,0.124378109452739
"663","BRN",2001,"Asia",0.806,0.124223602484475
"664","BRN",2002,"Asia",0.809,0.372208436724564
"665","BRN",2003,"Asia",0.815,0.741656365883792
"666","BRN",2004,"Asia",0.82,0.613496932515334
"667","BRN",2005,"Asia",0.824,0.487804878048781
"668","BRN",2006,"Asia",0.827,0.364077669902918
"669","BRN",2007,"Asia",0.827,0
"670","BRN",2008,"Asia",0.828,0.120918984280527
"671","BRN",2009,"Asia",0.831,0.362318840579712
"672","BRN",2010,"Asia",0.832,0.120336943441646
"673","BRN",2011,"Asia",0.836,0.480769230769229
"674","BRN",2012,"Asia",0.843,0.837320574162681
"675","BRN",2013,"Asia",0.844,0.118623962040343
"676","BRN",2014,"Asia",0.845,0.118483412322279
"677","BRN",2015,"Asia",0.843,-0.236686390532548
"678","BRN",2016,"Asia",0.844,0.118623962040343
"679","BRN",2017,"Asia",0.843,-0.118483412322279
"680","BRN",2018,"Asia",0.845,0.237247924080664
"681","BTN",2005,"Asia",0.512,NA
"682","BTN",2006,"Asia",0.524,2.34375
"683","BTN",2007,"Asia",0.539,2.86259541984732
"684","BTN",2008,"Asia",0.547,1.48423005565863
"685","BTN",2009,"Asia",0.559,2.19378427787935
"686","BTN",2010,"Asia",0.571,2.14669051878353
"687","BTN",2011,"Asia",0.581,1.75131348511384
"688","BTN",2012,"Asia",0.591,1.72117039586919
"689","BTN",2013,"Asia",0.594,0.50761421319796
"690","BTN",2014,"Asia",0.601,1.17845117845119
"691","BTN",2015,"Asia",0.606,0.831946755407653
"692","BTN",2016,"Asia",0.61,0.660066006600668
"693","BTN",2017,"Asia",0.615,0.819672131147531
"694","BTN",2018,"Asia",0.617,0.325203252032513
"695","BWA",1990,"Africa",0.57,NA
"696","BWA",1991,"Africa",0.576,1.05263157894737
"697","BWA",1992,"Africa",0.574,-0.347222222222221
"698","BWA",1993,"Africa",0.573,-0.174216027874563
"699","BWA",1994,"Africa",0.567,-1.04712041884817
"700","BWA",1995,"Africa",0.573,1.05820105820107
"701","BWA",1996,"Africa",0.572,-0.174520069808026
"702","BWA",1997,"Africa",0.575,0.524475524475521
"703","BWA",1998,"Africa",0.577,0.347826086956515
"704","BWA",1999,"Africa",0.579,0.346620450606583
"705","BWA",2000,"Africa",0.578,-0.172711571675299
"706","BWA",2001,"Africa",0.58,0.34602076124568
"707","BWA",2002,"Africa",0.576,-0.689655172413794
"708","BWA",2003,"Africa",0.583,1.21527777777777
"709","BWA",2004,"Africa",0.589,1.02915951972555
"710","BWA",2005,"Africa",0.598,1.52801358234296
"711","BWA",2006,"Africa",0.612,2.34113712374582
"712","BWA",2007,"Africa",0.625,2.12418300653594
"713","BWA",2008,"Africa",0.638,2.07999999999999
"714","BWA",2009,"Africa",0.647,1.41065830721003
"715","BWA",2010,"Africa",0.66,2.00927357032457
"716","BWA",2011,"Africa",0.676,2.42424242424242
"717","BWA",2012,"Africa",0.687,1.62721893491125
"718","BWA",2013,"Africa",0.699,1.74672489082968
"719","BWA",2014,"Africa",0.709,1.43061516452074
"720","BWA",2015,"Africa",0.714,0.705218617771508
"721","BWA",2016,"Africa",0.719,0.700280112044815
"722","BWA",2017,"Africa",0.724,0.695410292072318
"723","BWA",2018,"Africa",0.728,0.552486187845314
"724","CAF",1990,"Africa",0.32,NA
"725","CAF",1991,"Africa",0.314,-1.875
"726","CAF",1992,"Africa",0.299,-4.77707006369427
"727","CAF",1993,"Africa",0.299,0
"728","CAF",1994,"Africa",0.3,0.334448160535117
"729","CAF",1995,"Africa",0.304,1.33333333333334
"730","CAF",1996,"Africa",0.301,-0.986842105263164
"731","CAF",1997,"Africa",0.304,0.996677740863783
"732","CAF",1998,"Africa",0.306,0.657894736842102
"733","CAF",1999,"Africa",0.308,0.653594771241828
"734","CAF",2000,"Africa",0.307,-0.324675324675328
"735","CAF",2001,"Africa",0.311,1.30293159609121
"736","CAF",2002,"Africa",0.314,0.964630225080376
"737","CAF",2003,"Africa",0.314,0
"738","CAF",2004,"Africa",0.319,1.5923566878981
"739","CAF",2005,"Africa",0.323,1.25391849529781
"740","CAF",2006,"Africa",0.328,1.54798761609907
"741","CAF",2007,"Africa",0.334,1.82926829268293
"742","CAF",2008,"Africa",0.339,1.49700598802396
"743","CAF",2009,"Africa",0.346,2.06489675516224
"744","CAF",2010,"Africa",0.355,2.60115606936417
"745","CAF",2011,"Africa",0.363,2.25352112676056
"746","CAF",2012,"Africa",0.37,1.92837465564739
"747","CAF",2013,"Africa",0.351,-5.13513513513514
"748","CAF",2014,"Africa",0.355,1.13960113960114
"749","CAF",2015,"Africa",0.362,1.97183098591549
"750","CAF",2016,"Africa",0.372,2.76243093922652
"751","CAF",2017,"Africa",0.376,1.0752688172043
"752","CAF",2018,"Africa",0.381,1.32978723404256
"753","CAN",1990,"Americas",0.85,NA
"754","CAN",1991,"Americas",0.853,0.352941176470578
"755","CAN",1992,"Americas",0.856,0.351699882766709
"756","CAN",1993,"Americas",0.854,-0.233644859813087
"757","CAN",1994,"Americas",0.859,0.585480093676805
"758","CAN",1995,"Americas",0.861,0.232828870779977
"759","CAN",1996,"Americas",0.863,0.232288037166084
"760","CAN",1997,"Americas",0.863,0
"761","CAN",1998,"Americas",0.861,-0.231749710312867
"762","CAN",1999,"Americas",0.864,0.348432055749126
"763","CAN",2000,"Americas",0.868,0.462962962962954
"764","CAN",2001,"Americas",0.872,0.460829493087567
"765","CAN",2002,"Americas",0.877,0.573394495412849
"766","CAN",2003,"Americas",0.882,0.57012542759407
"767","CAN",2004,"Americas",0.887,0.566893424036286
"768","CAN",2005,"Americas",0.892,0.563697857948142
"769","CAN",2006,"Americas",0.895,0.336322869955152
"770","CAN",2007,"Americas",0.891,-0.446927374301676
"771","CAN",2008,"Americas",0.893,0.224466891133557
"772","CAN",2009,"Americas",0.893,0
"773","CAN",2010,"Americas",0.895,0.223964165733492
"774","CAN",2011,"Americas",0.899,0.446927374301676
"775","CAN",2012,"Americas",0.906,0.778642936596219
"776","CAN",2013,"Americas",0.91,0.441501103752762
"777","CAN",2014,"Americas",0.914,0.439560439560438
"778","CAN",2015,"Americas",0.917,0.328227571115969
"779","CAN",2016,"Americas",0.92,0.327153762268262
"780","CAN",2017,"Americas",0.921,0.108695652173907
"781","CAN",2018,"Americas",0.922,0.1085776330076
"782","CHE",1990,"Europe",0.832,NA
"783","CHE",1991,"Europe",0.834,0.240384615384626
"784","CHE",1992,"Europe",0.836,0.239808153477217
"785","CHE",1993,"Europe",0.841,0.598086124401909
"786","CHE",1994,"Europe",0.844,0.356718192627814
"787","CHE",1995,"Europe",0.848,0.473933649289093
"788","CHE",1996,"Europe",0.854,0.707547169811318
"789","CHE",1997,"Europe",0.864,1.17096018735363
"790","CHE",1998,"Europe",0.874,1.15740740740742
"791","CHE",1999,"Europe",0.881,0.800915331807772
"792","CHE",2000,"Europe",0.889,0.908059023836549
"793","CHE",2001,"Europe",0.891,0.224971878515179
"794","CHE",2002,"Europe",0.891,0
"795","CHE",2003,"Europe",0.896,0.561167227833903
"796","CHE",2004,"Europe",0.901,0.558035714285721
"797","CHE",2005,"Europe",0.906,0.554938956714768
"798","CHE",2006,"Europe",0.912,0.662251655629142
"799","CHE",2007,"Europe",0.915,0.328947368421062
"800","CHE",2008,"Europe",0.917,0.218579234972682
"801","CHE",2009,"Europe",0.927,1.09051254089423
"802","CHE",2010,"Europe",0.932,0.539374325782083
"803","CHE",2011,"Europe",0.932,0
"804","CHE",2012,"Europe",0.935,0.321888412017168
"805","CHE",2013,"Europe",0.938,0.320855614973259
"806","CHE",2014,"Europe",0.939,0.106609808102354
"807","CHE",2015,"Europe",0.943,0.42598509052183
"808","CHE",2016,"Europe",0.943,0
"809","CHE",2017,"Europe",0.943,0
"810","CHE",2018,"Europe",0.946,0.318133616118765
"811","CHL",1990,"Americas",0.703,NA
"812","CHL",1991,"Americas",0.712,1.28022759601707
"813","CHL",1992,"Americas",0.719,0.983146067415741
"814","CHL",1993,"Americas",0.712,-0.973574408901257
"815","CHL",1994,"Americas",0.717,0.70224719101124
"816","CHL",1995,"Americas",0.725,1.11576011157601
"817","CHL",1996,"Americas",0.732,0.965517241379321
"818","CHL",1997,"Americas",0.739,0.95628415300546
"819","CHL",1998,"Americas",0.741,0.270635994587276
"820","CHL",1999,"Americas",0.747,0.809716599190291
"821","CHL",2000,"Americas",0.753,0.803212851405632
"822","CHL",2001,"Americas",0.764,1.46082337317397
"823","CHL",2002,"Americas",0.767,0.392670157068054
"824","CHL",2003,"Americas",0.773,0.782268578878753
"825","CHL",2004,"Americas",0.782,1.16429495472186
"826","CHL",2005,"Americas",0.788,0.767263427109977
"827","CHL",2006,"Americas",0.787,-0.126903553299496
"828","CHL",2007,"Americas",0.801,1.77890724269378
"829","CHL",2008,"Americas",0.811,1.24843945068664
"830","CHL",2009,"Americas",0.819,0.986436498150423
"831","CHL",2010,"Americas",0.8,-2.31990231990231
"832","CHL",2011,"Americas",0.812,1.49999999999999
"833","CHL",2012,"Americas",0.818,0.738916256157629
"834","CHL",2013,"Americas",0.83,1.46699266503667
"835","CHL",2014,"Americas",0.834,0.481927710843366
"836","CHL",2015,"Americas",0.839,0.599520383693042
"837","CHL",2016,"Americas",0.843,0.476758045292014
"838","CHL",2017,"Americas",0.845,0.237247924080664
"839","CHL",2018,"Americas",0.847,0.236686390532537
"840","CHN",1990,"Asia",0.501,NA
"841","CHN",1991,"Asia",0.509,1.59680638722555
"842","CHN",1992,"Asia",0.52,2.16110019646365
"843","CHN",1993,"Asia",0.53,1.92307692307692
"844","CHN",1994,"Asia",0.537,1.32075471698114
"845","CHN",1995,"Asia",0.549,2.23463687150838
"846","CHN",1996,"Asia",0.558,1.63934426229508
"847","CHN",1997,"Asia",0.566,1.43369175627239
"848","CHN",1998,"Asia",0.574,1.41342756183747
"849","CHN",1999,"Asia",0.583,1.56794425087108
"850","CHN",2000,"Asia",0.591,1.37221269296741
"851","CHN",2001,"Asia",0.599,1.35363790186125
"852","CHN",2002,"Asia",0.61,1.8363939899833
"853","CHN",2003,"Asia",0.622,1.9672131147541
"854","CHN",2004,"Asia",0.631,1.44694533762058
"855","CHN",2005,"Asia",0.643,1.90174326465928
"856","CHN",2006,"Asia",0.657,2.17729393468118
"857","CHN",2007,"Asia",0.67,1.97869101978692
"858","CHN",2008,"Asia",0.681,1.64179104477613
"859","CHN",2009,"Asia",0.69,1.32158590308369
"860","CHN",2010,"Asia",0.702,1.73913043478262
"861","CHN",2011,"Asia",0.711,1.28205128205128
"862","CHN",2012,"Asia",0.719,1.12517580872011
"863","CHN",2013,"Asia",0.727,1.11265646731571
"864","CHN",2014,"Asia",0.735,1.10041265474552
"865","CHN",2015,"Asia",0.742,0.952380952380949
"866","CHN",2016,"Asia",0.749,0.943396226415105
"867","CHN",2017,"Asia",0.753,0.534045393858484
"868","CHN",2018,"Asia",0.758,0.664010624169986
"869","CIV",1990,"Africa",0.391,NA
"870","CIV",1991,"Africa",0.393,0.511508951406658
"871","CIV",1992,"Africa",0.393,0
"872","CIV",1993,"Africa",0.393,0
"873","CIV",1994,"Africa",0.395,0.508905852417296
"874","CIV",1995,"Africa",0.397,0.506329113924053
"875","CIV",1996,"Africa",0.401,1.00755667506298
"876","CIV",1997,"Africa",0.403,0.498753117206974
"877","CIV",1998,"Africa",0.403,0
"878","CIV",1999,"Africa",0.408,1.24069478908186
"879","CIV",2000,"Africa",0.407,-0.245098039215685
"880","CIV",2001,"Africa",0.408,0.245700245700253
"881","CIV",2002,"Africa",0.409,0.245098039215685
"882","CIV",2003,"Africa",0.411,0.488997555012216
"883","CIV",2004,"Africa",0.417,1.45985401459854
"884","CIV",2005,"Africa",0.425,1.91846522781776
"885","CIV",2006,"Africa",0.43,1.17647058823529
"886","CIV",2007,"Africa",0.435,1.16279069767442
"887","CIV",2008,"Africa",0.441,1.37931034482759
"888","CIV",2009,"Africa",0.448,1.58730158730158
"889","CIV",2010,"Africa",0.454,1.33928571428572
"890","CIV",2011,"Africa",0.457,0.660792951541844
"891","CIV",2012,"Africa",0.467,2.18818380743984
"892","CIV",2013,"Africa",0.475,1.71306209850106
"893","CIV",2014,"Africa",0.478,0.631578947368427
"894","CIV",2015,"Africa",0.494,3.34728033472804
"895","CIV",2016,"Africa",0.508,2.83400809716599
"896","CIV",2017,"Africa",0.512,0.787401574803148
"897","CIV",2018,"Africa",0.516,0.78125
"898","CMR",1990,"Africa",0.445,NA
"899","CMR",1991,"Africa",0.442,-0.674157303370793
"900","CMR",1992,"Africa",0.438,-0.904977375565608
"901","CMR",1993,"Africa",0.432,-1.36986301369864
"902","CMR",1994,"Africa",0.43,-0.462962962962965
"903","CMR",1995,"Africa",0.429,-0.232558139534889
"904","CMR",1996,"Africa",0.428,-0.233100233100236
"905","CMR",1997,"Africa",0.429,0.233644859813076
"906","CMR",1998,"Africa",0.434,1.16550116550116
"907","CMR",1999,"Africa",0.434,0
"908","CMR",2000,"Africa",0.439,1.15207373271891
"909","CMR",2001,"Africa",0.455,3.64464692482915
"910","CMR",2002,"Africa",0.457,0.439560439560438
"911","CMR",2003,"Africa",0.463,1.3129102844639
"912","CMR",2004,"Africa",0.468,1.07991360691144
"913","CMR",2005,"Africa",0.469,0.213675213675213
"914","CMR",2006,"Africa",0.47,0.213219616204685
"915","CMR",2007,"Africa",0.481,2.34042553191489
"916","CMR",2008,"Africa",0.489,1.66320166320166
"917","CMR",2009,"Africa",0.497,1.63599182004091
"918","CMR",2010,"Africa",0.471,-5.23138832997988
"919","CMR",2011,"Africa",0.513,8.9171974522293
"920","CMR",2012,"Africa",0.524,2.14424951267056
