"code","cont","reg","year","def","eco","edu","amb","pub","sal","viv","seg","cul","soc"
"NOR","Europe","Europe & Central Asia",2018,1.71550273870955,5.58549475198677,5.43142463875656,0.903037786828138,4.48910463739712,8.2351608390024,0.79065723364846,1.17376503174864,1.71360518400616,19.1218569980118
"THA","Asia","East Asia & Pacific",2013,1.4063370541562,3.23352765246837,3.68346309401646,0.0247208425893846,7.73873404160804,1.06274858939604,0.564243546663707,1.09777237331909,0.221616734469263,2.53766871059231
"THA","Asia","East Asia & Pacific",2014,1.33334723203996,3.58098213604538,3.72355676300115,0.0232146197955797,8.00758893783097,1.05870801663572,0.430940712644861,1.12072379632538,0.20562574034309,2.54794948170735
"THA","Asia","East Asia & Pacific",2015,1.3854827884767,3.74270996985045,3.75967114775594,0.0305736203578791,7.42119255098387,1.13507859615271,0.529798782318998,1.2513501827783,0.269745682267962,2.51213147908798
"THA","Asia","East Asia & Pacific",2016,1.44488387650218,2.3225085476504,3.64691611423476,0.0327612477914039,7.62184438926402,1.14872751179733,0.556442133289393,1.24001156966579,0.258434096009355,2.78346181387968
"THA","Asia","East Asia & Pacific",2017,1.3204474774115,3.46661193220722,3.36324109021676,0.0386247955758396,7.09731799442155,1.19531957137121,0.470329729644437,1.14653573488677,0.30230678182876,2.83374842674833
"THA","Asia","East Asia & Pacific",2018,1.24302457044685,3.49249924530623,3.06591506034594,0.0469686570703445,6.75320025280667,1.23978360537466,0.569359328557357,1.16686892164776,0.577508205428464,3.0027554245574
"XKS","Europe","Europe & Central Asia",2016,0.726180865085837,6.35325886162326,4.61523523942371,0.174131845371082,3.14162184600429,2.76502260426513,0.667368122609512,2.5513527807587,0.630795492834317,6.35935429991912
"XKS","Europe","Europe & Central Asia",2017,0.544289873820189,6.52991936274339,4.40842056209277,0.15482092371912,3.303625934224,2.78474976691561,0.550214541595946,2.43301159580752,0.747287701294806,6.25785238198824
"XKS","Europe","Europe & Central Asia",2018,0.687979590071395,6.65671300694431,4.46855629762078,0.243457433878714,3.30584776880454,2.95764498238714,0.656203091184738,2.61032022559223,0.844929223198643,6.51956625134806
"AUT","Europe","Europe & Central Asia",1995,0.923574489261453,6.01803499897077,5.51776336024762,1.18865270783028,9.22436182556637,6.67066983961621,1.43052306134271,1.49843636484598,1.39354225147978,21.8682083188357
"AUT","Europe","Europe & Central Asia",1996,0.900680340679815,5.72425686517378,5.49298814676601,1.25414085281709,9.34089839592113,6.73362517660426,1.42665561526211,1.49538541773378,1.37163233006959,21.8334575977219
"AUT","Europe","Europe & Central Asia",1997,0.891636348992549,5.10853427071731,5.41500859986923,0.377943852338709,8.66750245597005,6.99104723410614,0.650606865694735,1.49688062660883,1.3845789455278,21.2271690163085
"AUT","Europe","Europe & Central Asia",1998,0.884069293789656,5.41744547651958,5.3396239099633,0.417506592933109,8.48038112195475,7.13825449485756,0.694190783033676,1.4832495189629,1.36666996016228,20.9405103016808
"AUT","Europe","Europe & Central Asia",1999,0.851182189309229,5.07227351795874,5.37175264630077,0.46001826828079,8.39812097683303,7.26459475714077,0.5570059641718,1.49699829188631,1.43914219531363,21.0754886176445
"AUT","Europe","Europe & Central Asia",2000,0.863822432286673,4.92398167845158,5.20385625149808,0.443849060702301,8.17714731393816,7.12333525587248,0.612285025167785,1.41771033077661,1.40024362565916,20.7797846880992
"AUT","Europe","Europe & Central Asia",2001,0.820097494615123,5.22881305974379,5.18103616370026,0.486475456297472,8.48834825983448,7.04832105203492,0.565269243849904,1.42826436911915,1.39145675093527,20.6171771907947
"AUT","Europe","Europe & Central Asia",2002,0.783627773720181,4.94898013188953,5.17462220246349,0.489381445845197,8.06028794823212,7.3047899046994,0.520885155899922,1.42740959498128,1.38212769786076,20.8723435972888
"AUT","Europe","Europe & Central Asia",2003,0.823457868348698,5.18119143889158,5.25295379804841,0.541105180872284,7.69568170790878,7.40820529408593,0.531923014717774,1.42837241899833,1.35751576904415,20.9721839452262
"AUT","Europe","Europe & Central Asia",2004,0.827210258953746,8.56310937605091,4.91220280893243,0.502033643314189,7.50757896795645,7.51259653977354,0.436058350729095,1.44421891962931,1.37174058988654,20.5613614785002
"AUT","Europe","Europe & Central Asia",2005,0.782127324608875,6.48802518941257,4.80171209288596,0.515930335530847,7.7018951097117,7.4343284463249,0.423504870609072,1.37033553084719,1.331028239693,20.2321637311817
"AUT","Europe","Europe & Central Asia",2006,0.713919269491503,6.38277169667887,4.79616121608039,0.490638642334306,7.6861107501781,7.32870866134676,0.369178461708493,1.3584721929742,1.33759284068218,19.8582018665962
"AUT","Europe","Europe & Central Asia",2007,0.755421194599582,5.90549267901035,4.68501785349569,0.462771764009888,7.49715823056716,7.3607004767975,0.388804766566424,1.2983576192522,1.41882821908739,19.4054821148117
"AUT","Europe","Europe & Central Asia",2008,0.896470917433473,6.32236855766524,4.84564199782205,0.459620529415149,7.16797515266616,7.51236971166104,0.377503004984649,1.3293452963097,1.33896873624524,19.5820662924634
"AUT","Europe","Europe & Central Asia",2009,0.707426643151741,7.68455860910139,5.10679965560817,0.547444140478538,7.65422296593576,7.84032994959103,0.424334476677174,1.40184832872756,1.38685062004416,21.2355334601658
"AUT","Europe","Europe & Central Asia",2010,0.643255110062096,6.52534027089193,5.11539504002412,0.572152569512458,7.60098967004014,7.86589977715188,0.384698573758536,1.36169526787398,1.28714895676395,21.3994043865323
"AUT","Europe","Europe & Central Asia",2011,0.62197081405236,6.14089247464037,4.98357294890799,0.485198564337967,7.30756295692724,7.65147501666244,0.362659115393061,1.32275406952017,1.26301757947588,20.6943149731063
"AUT","Europe","Europe & Central Asia",2012,0.593887208378014,6.32270327826718,4.99920446403942,0.479628159901787,7.21977598837105,7.68476754188175,0.370126636144447,1.33772431525066,1.25315586134263,20.9108494472516
"AUT","Europe","Europe & Central Asia",2013,0.621592033841478,6.34027270521274,5.0224938887383,0.449831465634611,7.16465242527095,7.77824532848919,0.347911242066474,1.32127361225426,1.25310348361984,21.3024041848636
"AUT","Europe","Europe & Central Asia",2014,0.578869150802006,7.37423310673605,4.93406046176137,0.454569331593556,6.76372918668416,7.91882900625281,0.345515075818087,1.32956381599544,1.21942895324304,21.4503186439823
"AUT","Europe","Europe & Central Asia",2015,0.555431456303911,6.15217343943577,4.92626616336271,0.406168620382649,6.71714714378875,8.20172341423669,0.350820676904129,1.34332776097032,1.21532801659218,21.1865386039851
"AUT","Europe","Europe & Central Asia",2016,0.595658627837151,5.70050999669883,4.91079268443309,0.375937295782365,6.43749284185611,8.20407503306782,0.34023078978749,1.34946451469469,1.20909190944471,21.0809723622661
"AUT","Europe","Europe & Central Asia",2017,0.59258862754735,5.8085704993605,4.84221507973391,0.353004373354788,5.96959278895245,8.1767595541595,0.30901940556222,1.35938422126466,1.18374443192752,20.5165570827288
"AUT","Europe","Europe & Central Asia",2018,0.582927991628982,5.85514149404031,4.77275223132191,0.371940511896067,5.86743642739851,8.15863494382197,0.319230550073298,1.34725481359462,1.15787865131289,20.1094811108176
"EGY","Africa","Middle East & North Africa",2002,3.21030791618748,2.32452397277657,4.7958837650191,0.0655113656078915,8.11387128214828,1.75876681538121,1.30897230515385,1.54240360789461,1.32177337659447,6.39137165916816
"EGY","Africa","Middle East & North Africa",2003,3.03719131819664,2.23375819892269,4.70351206316089,0.203193179016831,8.02408041577114,1.72964776712421,1.28613081696079,1.57543052251166,1.31938889334695,6.44204383699099
"EGY","Africa","Middle East & North Africa",2004,2.85391680441812,2.22504781963629,4.44206085324078,0.0862269720486143,8.20449639042566,1.58206896670105,1.15269783997716,1.4874152678386,1.30281115949815,6.63869296617923
"EGY","Africa","Middle East & North Africa",2005,2.61453294892796,2.0772856353209,4.55971437958809,0.0870686803446018,8.51877849172792,1.28183464896779,1.0601892253725,1.57200471348337,1.29031192413319,7.10095422031522
"EGY","Africa","Middle East & North Africa",2006,2.45314619681214,1.74535183279226,3.94711871261428,0.0634645400032613,7.98563128972623,1.48810643386589,0.864346387977459,1.62023954456652,1.17552586832824,12.9986832952822
"EGY","Africa","Middle East & North Africa",2007,2.28848228801424,1.77669582387178,3.54483633509447,0.105728341394699,7.39697439289484,1.33233033105348,1.18088852804127,1.42107573838357,1.11461677781923,10.9432204392079
"EGY","Africa","Middle East & North Africa",2008,2.12936218511906,1.97446568900952,3.57669125538352,0.0968355331866112,6.61546632784295,1.39783865738339,1.472499087116,1.39539599752016,1.16546736256841,12.6522346733062
"EGY","Africa","Middle East & North Africa",2009,2.05603332325288,2.09901373669445,3.63919084511672,0.114888196439367,6.74984123449332,1.44025449118549,1.66081427736019,1.47556960796232,1.25994663785384,12.0768574023603
"EGY","Africa","Middle East & North Africa",2010,1.87584149486168,2.07896110208293,3.54265186890428,0.107826008024319,7.49288289533324,1.36689958417964,1.60336012809262,1.44169993623745,1.16969149055621,10.5873632133411
"EGY","Africa","Middle East & North Africa",2011,1.853672823046,1.7516389687315,3.34429656826597,0.0803230477880283,7.59448174111887,1.40655506307914,0.887992796012383,1.43742186469025,1.03892798771078,11.1531118306845
"EGY","Africa","Middle East & North Africa",2012,1.56702693019645,1.61001970502179,3.36830477100376,0.0862243983997134,8.96954678449872,1.34304651579387,0.686451304711292,1.64710097330865,1.04472442825581,10.5354988953245
"EGY","Africa","Middle East & North Africa",2013,2.06126316921092,2.06126316921092,4.12252633842184,0.103063158460546,9.96277198451946,1.71771930767577,1.03063158460546,2.06126316921092,1.37417544614062,9.96277198451946
"EGY","Africa","Middle East & North Africa",2014,2.12569295774648,2.12569295774648,4.25138591549296,0.106284647887324,10.274182629108,1.77141079812207,1.06284647887324,2.12569295774648,1.41712863849765,10.274182629108
"EGY","Africa","Middle East & North Africa",2015,1.96542411718974,1.96542411718974,3.93084823437948,0.0982712058594869,9.4995498997504,1.63785343099145,0.982712058594869,1.96542411718974,1.31028274479316,9.4995498997504
"TUR","Asia","Europe & Central Asia",2008,1.48721319890697,3.78663604487537,3.34717369777446,0.325960357364505,7.21645196934143,5.24170099140313,1.20013484425442,1.56364131206704,0.698494396010037,9.50900004930044
"TUR","Asia","Europe & Central Asia",2009,1.66929309256999,4.01679215287292,3.79210695456967,0.323580236693981,7.74296681460837,6.88307670054164,1.26160757369889,1.73180723915416,0.741590108431482,10.8174330506754
"TUR","Asia","Europe & Central Asia",2010,1.48231699799226,4.43422777894485,3.81198955636985,0.32829396736222,6.17929668502088,6.39531266819097,1.22201150939309,1.75573997630316,0.762611833881989,9.63049894237231
"TUR","Asia","Europe & Central Asia",2011,1.34073806700181,3.94223856989366,3.77217966372933,0.373290028161634,5.40767868318804,5.62868159889868,1.16272627644988,1.71505558275956,0.768813027987084,9.05784759136889
"TUR","Asia","Europe & Central Asia",2012,1.37495894883673,4.19583923787505,3.95017768023794,0.341453994182398,4.43875056835335,5.20852899200613,1.05709428389236,1.8596504134479,0.791626291474324,9.33149357071928
"TUR","Asia","Europe & Central Asia",2013,1.34159343202693,3.75196390876615,3.54676326230793,0.317385977050186,5.5511295358068,5.25031553269668,0.839874094586574,1.72244454103684,0.76714555263063,9.38417195859766
"TUR","Asia","Europe & Central Asia",2014,1.38390880690986,3.5242380610388,3.7487607476019,0.326285462983104,4.85942572839723,5.11264075325693,1.08369936732635,1.86603072614364,0.800589322265769,9.02550740602846
"TUR","Asia","Europe & Central Asia",2015,1.31040219778213,3.46316625778072,3.72699141191044,0.35340601512705,4.72622051638748,5.21478596044128,0.731715828671636,1.93456725886052,0.818533333861687,9.17548323125554
"TUR","Asia","Europe & Central Asia",2016,1.41251038022756,4.34810763912697,3.90732911266324,0.375418172382654,4.6409139642457,5.34150330227313,0.917844899594213,2.09571415625598,0.810073775993344,10.4030865613059
"TUR","Asia","Europe & Central Asia",2017,1.51574188947313,3.6032148939721,3.67418100163475,0.379373476355142,5.35183690531496,5.29216796187319,1.33421095282226,2.02729588560728,0.801166303100648,10.0120313406972
"TUR","Asia","Europe & Central Asia",2018,1.83205889647288,4.10156953352346,3.71256493217342,0.375951627538741,5.80546799570643,5.13497397169122,0.881592402093188,2.08901296234615,0.769577775144815,9.86904243921738
"TUR","Asia","Europe & Central Asia",2019,2.00104552521836,3.58212431292599,3.92811697627095,0.308537435919256,4.95298563670684,5.57380603128792,1.01878218597921,2.17544642791931,0.676769140548231,10.9301376483353
"UKR","Europe","Europe & Central Asia",2001,1.69544786348202,3.71734048174919,4.54343253214902,0.214814975293468,4.88315139593898,3.08421464558607,0.86286624867984,1.89687017678846,0.705543475289407,15.0551994530642
"UKR","Europe","Europe & Central Asia",2002,1.32893856878532,4.02620311237216,5.39327887152917,0.177283353648818,3.78203364875258,3.70232349095313,0.831671976257258,2.2277658644818,0.657496345229791,15.5748460806156
"UKR","Europe","Europe & Central Asia",2003,1.33334974013787,5.37830553807539,5.49487162167966,0.222358078294293,3.74804345753991,4.01559975360345,0.790983715061576,2.17985973566289,0.799027078021044,14.7679346606601
"UKR","Europe","Europe & Central Asia",2004,1.48417802087886,6.24868767986708,5.2262590943181,0.258198715818966,3.51817528197725,3.86575047634893,0.873525862346147,2.28098762060763,0.813476948230805,16.6107550138276
"UKR","Europe","Europe & Central Asia",2005,1.14997942053807,4.7363778506783,5.98731191594024,0.201977394672441,3.35940371626704,3.81491416069803,1.05109063429628,2.31780240994345,0.814107154136048,20.1798731966353
"UKR","Europe","Europe & Central Asia",2006,1.0191748125604,5.02445134444443,6.11400151365767,0.283155155618863,3.65637646083335,3.85023025004678,1.59785134182094,2.33383424922898,0.82708500095498,19.9633388347006
"UKR","Europe","Europe & Central Asia",2007,1.31045855829661,5.83773093814205,6.0399385625719,0.283662920811365,3.30111652859631,3.90063469760281,0.860830298328145,2.26095464783923,0.81816060548414,18.4860120506947
"UKR","Europe","Europe & Central Asia",2008,1.22941600603141,5.45037952524759,6.38853092103734,0.289692868991311,3.35318421834255,3.64555952573447,0.939744093590108,2.83761117512453,0.843951703518181,20.2570413221868
"UKR","Europe","Europe & Central Asia",2009,1.05935212264944,4.33259823954168,7.32118621403761,0.278319328695414,3.75626828135562,4.15849945767079,0.821978228516706,2.66896265023576,0.928655611041326,23.0691950016361
