"code","cont","reg","year","inv","def","eco","edu","amb","gob1","faid","gobo","gobr","gobg","sal","viv","gobd","seg","cul","soc","gobt"
"ESP","Europe","Europe & Central Asia",1996,0.229277258157897,1.26843423880352,4.63658713804407,4.28526193187214,0.776126158450115,1.71093523075996,0.0631850253630828,0.0372524090902866,0.0152302666998962,0.828403019825435,5.28819557550179,0.977412656186581,5.10584400393276,1.85809253738733,1.29251452534254,14.1993422958451,0
"ESP","Europe","Europe & Central Asia",1997,0.224887298332588,1.23165470446522,4.34678891613591,4.16951114911986,0.797749951572227,1.80567856578575,0.0774138720594107,0.0350297771068833,0.0158698437721792,0.81574867682604,5.09344571214893,0.987413938117783,4.57322449190969,1.84012773885219,1.3001659812378,13.8023127841525,0
"ESP","Europe","Europe & Central Asia",1998,0.234825141812977,1.16996791209668,4.72940366444272,4.09796084661922,0.819989871642542,1.8352154270095,0.0809866539893869,0.0339854708705463,0.0168119616540468,0.859037008387425,5.08932426286431,1.07994256904598,4.1019378698062,1.8146072159497,1.28982092904972,13.3535784454063,0
"ESP","Europe","Europe & Central Asia",1999,0.232740940204872,1.09694302959276,4.6030238549767,4.14964988475103,0.872610360349047,1.83434839288638,0.0839145441923635,0.0245521512065833,0.0147985568916393,0.834941306443056,5.09188072865847,1.07541785593219,3.42317527370692,1.79785649691495,1.34448252668927,13.0111266507162,0
"ESP","Europe","Europe & Central Asia",2000,0.234274661508704,1.09168278529981,4.76595744680851,4.07489361702128,0.710870406189555,1.94522243713733,0.0714893617021277,0.0184139264990329,0.0176402321083172,0.590793036750484,5.11984526112186,1.16441005802708,3.15744680851064,1.70088974854932,1.33617021276596,12.7268085106383,-0.00588007736943856
"ESP","Europe","Europe & Central Asia",2001,0.237159913541702,1.05556889788543,4.54735192872909,3.98797474868769,0.854862135611441,1.74003042051212,0.0943493326929015,0.00614700197847692,0.0174403311947485,0.854004414405142,5.01766905684976,1.00696469619515,2.98158186663007,1.8345227067394,1.29372948616782,12.5277329856703,-0.0138664928351701
"ESP","Europe","Europe & Central Asia",2002,0.241696116846927,1.07635515315873,4.66989995836047,4.03156062822306,0.918605396055989,1.67652491431866,0.0886174608428268,0.00320304075335519,0.0165623898954741,0.923943797311581,5.07575191381685,1.03378140314539,2.69829491463896,1.79677240260087,1.30617332721197,12.6258528096006,-0.0297615869999251
"ESP","Europe","Europe & Central Asia",2003,0.255516060298305,1.0262958758986,4.45678256367366,4.00237967222255,0.937431547085648,1.74940757114125,0.0886154091244001,0.0191668160184798,0.0230250711910309,0.902582790688412,5.11430392098293,1.0484497281797,2.39012684947329,1.79122607881793,1.3441663181791,12.6900501822092,-0.0550112511699234
"ESP","Europe","Europe & Central Asia",2004,0.25028441410694,1.06022613823686,5.21011817696362,4.06073692275545,0.871003691579021,1.65819228715377,0.124793944881707,0.0322722945833624,0.0210118176963618,0.828863968795709,5.38854449629681,0.792412528151192,2.11267442130436,1.78414710594135,1.35172157600241,12.7482528847717,-0.0897355529242409
"ESP","Europe","Europe & Central Asia",2005,0.249310634603027,1.06064481186719,4.83114577579667,3.93180064605842,0.866676839686814,1.79310226249401,0.141419308248958,0.0161192220648509,0.0224594494103589,0.882151292869071,5.57488668186888,0.84948300281764,1.88938774896138,1.75516835990139,1.36766226146238,12.674974155514,-0.119604627721193
"ESP","Europe","Europe & Central Asia",2006,0.249212777313701,1.00647437334693,4.79337760696208,3.93343479097675,0.930678767507892,1.72931047824646,0.220541402853645,0.00674620575530718,0.0210322885312518,0.96728685462125,5.55113524753615,0.770059545186681,1.73139386531795,1.78278407974809,1.46918472103447,12.6292940095677,-0.104665398115427
